LAD14CD,LAD16NM,construction,manufacture_advanced,manufacture_agrochemical,manufacture_automotive,manufacture_chemical_pharma,manufacture_construction,manufacture_electrical,manufacture_food,manufacture_food_2,manufacture_footwear_leather,manufacture_furniture,manufacture_light_misc,manufacture_machinery,manufacture_metallurgy,manufacture_metallurgy_misc,manufacture_metallurgy_tools,manufacture_optics,manufacture_paper,manufacture_plastic,manufacture_rubber,manufacture_shipbuilding,manufacture_textiles,manufacturing_aerospace,manufacturing_misc,mining_mining,mining_oil_gas,primary_farming,primary_fishing,primary_forestry,primary_livestock,services_agriculture_rural,services_automotive,services_business_support,services_cleaning_facilities,services_computing,services_consumer_retail,services_creative,services_creative_content,services_cultural,services_education,services_energy,services_finance_insurance,services_finance_real_state,services_freight_transport,services_head_offices,services_health,services_human_resources,services_kibs,services_leisure,services_professional_public,services_publishing,services_r_and_d,services_real_estate,services_repair_transport,services_residential_social_work,services_retail_misc,services_technical_engineering,services_telecommunications,services_transport_storage,services_travelling_tourism,services_urban_transport,services_waste_recycling,wholesale_repair_machinery,wholesale_retail_misc
E06000029,Poole,0.4591796663,0.5731141231,0.3450275657,0.4137945948,0.2976829274,0.6172112992,0.3606143519,0.3688953543,0.4179487637,0.4646241029,0.1498727053,0.2931482557,0.3727422616,0.3250094572,0.0,0.6183462451,0.4474915731,0.3238599113,0.5276687237,0.5548691416,0.5945937527,0.4582487288,0.5279514639,0.7748589885,0.8342662251,0.327890372,0.471085046,0.5334501964,0.4935593877,0.4895161672,0.5194023155,0.2500819482,0.4267098907,0.6433398615,0.3538746152,0.5865954117,0.7113817004,0.4602487887,0.5992056179,0.4985388728,0.4875268175,0.7049080147,0.7229510482,0.5654560272,0.5316454888,0.4644012848,0.613527795,0.426190862,0.447679832,0.5216855213,0.4206734602,0.3144671976,0.7419608719,0.059741174,0.4077667408,0.5853041589,0.5021363619,0.731188523,0.5029801599,0.1127281868,0.6791563386,0.3829778597,0.7819697868,0.3762209162
E06000030,Swindon,0.5510136672,0.5172369999,0.2760163811,0.5183934963,0.420733116,0.4859153803,0.6301070405,0.4792966694,0.5221653842,0.4832331725,0.6869421026,0.4059555874,0.42690907,0.358331809,0.0130024794,0.487158998,0.502347565,0.7208625736,0.5052090176,0.5003235006,0.4109466616,0.6602925761,0.4723229298,0.3161461822,0.3978315167,0.3102765267,0.6740399068,0.5014820772,0.5206197542,0.7029750478,0.5348218549,0.5907192695,0.7723720228,0.6061693951,0.4968626162,0.419985209,0.4360460979,0.7204604193,0.6336540615,0.6796330141,0.5433006731,0.2933650976,0.203548668,0.4682068982,0.662594711,0.4239546429,0.6682617417,0.4180337853,0.5192488977,0.7373753751,0.501219578,0.3083883112,0.6797120161,0.7010864115,0.8084595666,0.4635904454,0.4882217694,0.6672780101,0.6741194398,0.4669552268,0.5232624578,0.623964747,0.3942303341,0.1786280061
E06000031,Peterborough,0.500437134,0.7050081775,0.3377259815,0.5706929603,0.6079275645,0.1277250654,0.5185784864,0.4392469827,0.3421914432,0.4929577084,0.4338453278,0.3116553965,0.4373714145,0.3724819086,2.9741e-06,0.379011244,0.448888788,0.6554121418,0.5273972165,0.7390397752,0.4368104848,0.3674007788,0.4828906914,0.5973833574,0.3729601393,0.2720435609,0.5539242197,0.4729944427,0.490706147,0.6876735843,0.5053462112,0.1721676292,0.7122692353,0.3293169055,0.3125775041,0.4485149763,0.3593902513,0.3896711501,0.3758055874,0.7285951262,0.4539923909,0.5168868353,0.4711335722,0.429168824,0.2607186389,0.6538182372,0.4886513173,0.4507711711,0.5020062926,0.777366878,0.4692222984,0.6019408944,0.7415174991,0.0262466003,0.2819602481,0.2252838587,0.4804849985,0.1777040578,0.6607267769,0.4439372231,0.569116993,0.4519285786,0.6989032472,0.6581095299
E06000032,Luton,0.5188189769,0.426920054,0.3247097403,0.522957882,0.3423311524,0.3721739892,0.7010578178,0.3367255384,0.3609357435,0.5224737758,0.1339178339,0.3515853703,0.3382664622,0.5108998657,1e-10,0.4919950275,0.5139047264,0.4704071194,0.512422961,0.5574791503,0.4315976431,0.5634550959,0.5010378181,0.5107661859,0.1113633222,0.27441344,0.5410129047,0.4649832093,0.4628779253,0.5292485135,0.5191923849,0.2981488659,0.300590596,0.2451555878,0.5458571785,0.4573833079,0.1595502324,0.4980645932,0.3869631885,0.178803126,0.4412196759,0.688817029,0.8034706982,0.4420359119,0.7225607477,0.8708156032,0.4609473413,0.4593697314,0.4281622852,0.5665014142,0.3267133385,0.7029492829,0.6646051668,0.2191880562,0.7560155097,0.4087628625,0.4650861295,0.5324115156,0.19149755,0.2896171198,0.7512817041,0.6844690529,0.3235844716,0.2595469493
E06000033,Southend-on-Sea,0.3229979872,0.7252143048,0.3070423659,0.4387347241,0.4357579581,0.3804992638,0.1908559973,0.2726165538,0.3561766623,0.5165850149,0.6237534873,0.2939838317,0.5165067748,0.3420871747,0.0036531946,0.1547024955,0.5084403729,0.6243997484,0.5090316107,0.2958354335,0.4702517403,0.4240223639,0.5412584811,0.2945373532,0.0258520245,0.2779007577,0.1580469862,0.4761836418,0.4409941344,0.2714761271,0.5013257668,0.6516517566,0.2408558226,0.6456327668,0.8584672297,0.4414767597,0.6401515635,0.6735733664,0.2550017989,0.3974006145,0.3351189386,0.5732436306,0.5541717069,0.4666149573,0.4004504003,0.4733441471,0.3105627317,0.5589403435,0.4573492797,0.1146737548,0.5334992593,0.408117354,0.461709505,0.1084071571,0.927114868,0.8459049804,0.4807985332,0.4875964699,0.5842859516,0.343289812,0.4559495514,0.3242350002,0.6632613331,0.7323463381
E06000034,Thurrock,0.3094886073,0.5531615427,0.3056528648,0.536224218,0.6482697716,0.5487116972,0.6445224609,0.4083481531,0.4141545943,0.4805835887,0.3846898332,0.2969239224,0.4402125473,0.3610038234,2.1e-09,0.6453638543,0.4875451782,0.2692687974,0.498743539,0.4978120844,0.4258149558,0.4519115832,0.4651705353,0.5280406575,0.5090109422,0.2853367397,0.3002712219,0.4695793509,0.4345249372,0.2870798476,0.4879659234,0.5510178697,0.6383964944,0.2243662019,0.5215151815,0.4458415461,0.094265626,0.3599204073,0.2176598087,0.7039543639,0.3857006885,0.6038711525,0.5875919928,0.4542147496,0.4000869987,0.7942969265,0.4986540813,0.574142045,0.4795810968,0.4471561573,0.4685841842,0.8424247096,0.3960051031,0.9809190667,0.4341831104,0.2672981938,0.478781321,0.265884015,0.5106033801,0.5815133131,0.6142099,0.4198941925,0.7359552305,0.4078848484
E06000035,Medway,0.4676664896,0.5274322662,0.2991329512,0.5412512408,0.6420254409,0.4170851702,0.7623213698,0.4065934211,0.3844337193,0.4690869913,0.4443650864,0.3034513962,0.4404722891,0.3470218117,3.1e-08,0.5269114444,0.4883922565,0.2379518613,0.5130349253,0.6191860285,0.4516926717,0.5334108802,0.4729321939,0.3975261732,0.4365554599,0.2912914249,0.4432794952,0.4760795448,0.4580393399,0.4688862116,0.4841684069,0.500370409,0.4894428334,0.2687408909,0.5180069151,0.4984543395,0.1402491442,0.4826615901,0.3059478495,0.5487774984,0.4352349404,0.6304187309,0.66489879,0.4643819625,0.3430307001,0.7250393871,0.4061939902,0.5354129474,0.4550211716,0.3349522523,0.5659643254,0.5228927,0.3690782406,0.7279158461,0.5287539771,0.3086046308,0.4840596275,0.4428344611,0.7836098583,0.2346568339,0.6565161075,0.657843986,0.3514336704,0.4002604524
E06000036,Bracknell Forest,0.6583019736,0.186895049,0.263929194,0.4274717104,0.3506570953,0.2250181072,0.614627004,0.2914123313,0.3388664918,0.4750597493,0.4787660531,0.3104833175,0.3707925553,0.3238424799,0.000265205,0.4373202683,0.4856071549,0.3453397556,0.4910877439,0.378461943,0.4188388996,0.5684894798,0.483984712,0.3970630872,0.1049667507,0.3264130486,0.4296134396,0.4658176486,0.4638229098,0.3528290389,0.5069609706,0.3449883719,0.5642478459,0.5955903371,0.5111218846,0.377922722,0.3766051628,0.6661632536,0.3845584461,0.2769284922,0.4914144264,0.3409935812,0.5406531086,0.4774427628,0.5904064686,0.4887440683,0.7565603361,0.4616615318,0.4448792299,0.4901785034,0.500795273,0.402802056,0.4165441822,0.7732519787,0.5090338012,0.2245860844,0.4709478336,0.4725217152,0.282954415,0.7403440178,0.5626770458,0.4827489542,0.2498078216,0.2718865061
E06000037,West Berkshire,0.373054242,0.5038018511,0.2748417815,0.495871322,0.4509091606,0.4698782848,0.4221944135,0.3438463292,0.4446443975,0.480804174,0.3647701329,0.3494269188,0.4307926516,0.3435234766,0.0016049888,0.4629379107,0.5038905059,0.6522417118,0.4966178357,0.6620059586,0.423642245,0.4517861792,0.5019576649,0.5401190842,0.1094678584,0.3269696398,0.5671125061,0.477013559,0.4957724437,0.549411894,0.4821459025,0.7889427471,0.5220009017,0.6174461406,0.5071498894,0.406077322,0.3638643499,0.7708741256,0.5025775336,0.2751072862,0.5138292229,0.3284086509,0.3919115067,0.4680795112,0.4828196603,0.2286386231,0.8091652081,0.4542400279,0.4513170098,0.878479504,0.3048983171,0.411205187,0.7349269811,0.7369233396,0.519908152,0.3417741853,0.4819159701,0.4927593478,0.5367612154,0.4330425986,0.5817689092,0.6531705003,0.5717329199,0.3503760752
E06000038,Reading,0.5367319334,0.6938430535,0.2579794736,0.4908973747,0.4777771285,0.5510738296,0.8581740114,0.3107152985,0.4592281926,0.4852313734,0.8005836795,0.3154185735,0.3098057129,0.3429008494,0.9964333656,0.3762337593,0.506767667,0.4467889807,0.4978286154,0.5478537981,0.4331153823,0.4731362296,0.501420365,0.4911090406,0.0230411813,0.3381470194,0.4290026958,0.4697771911,0.4803412764,0.3739656559,0.5267022926,0.5089230854,0.7302130585,0.8995054886,0.7108162143,0.4052642867,0.3584752953,0.8634673975,0.5084696044,0.829076318,0.4451265276,0.212381114,0.0571894568,0.4812454782,0.2575318928,0.0606888505,0.4942137183,0.4856215721,0.4363410137,0.7609307911,0.4316136096,0.2914790713,0.7105660947,0.009473961,0.5199101515,0.4543351629,0.4746543253,0.8558151162,0.5921583503,0.4659918893,0.5354286665,0.8197337765,0.5210836365,0.3853154609
E06000039,Slough,0.2521284655,0.3968751522,0.2970021933,0.5134678859,0.7835896117,0.1335586056,0.6718158067,0.3656887868,0.4979543757,0.48957442,0.7095527451,0.3299672865,0.475645938,0.3754182747,0.0,0.5902123132,0.4966237854,0.2963604511,0.4949681162,0.5651542153,0.4270199761,0.7524928947,0.4769543965,0.1179387789,0.1210478755,0.3254123319,0.4395701862,0.4647173011,0.4587880301,0.2932229849,0.4591738881,0.1485440714,0.61198617,0.3455408402,0.4955884985,0.3803932415,0.8161903702,0.5477962277,0.4090093338,0.5444803402,0.4674787699,0.5569824685,0.4921494269,0.4974299109,0.6864290392,0.3086780367,0.6944999918,0.5131278475,0.4116555893,0.8854129585,0.3006590716,0.5084322107,0.4060149874,0.795912838,0.3619676476,0.1829319766,0.4725465112,0.9686024322,0.9253126966,0.8698744448,0.7309349118,0.7278283963,0.552816276,0.2018224023
E06000040,Windsor and Maidenhead,0.1940583975,0.3505607591,0.2600094005,0.4227024965,0.2830273176,0.2452737839,0.328011056,0.3193665615,0.4170051821,0.4766694708,0.4468817393,0.3206005127,0.2410114684,0.3298726655,1.68e-08,0.3675941867,0.4831048665,0.3711857283,0.4903990001,0.3582637132,0.4253027825,0.4286300479,0.480551323,0.4765376263,0.0965868322,0.3343362024,0.3548372768,0.463773258,0.4601810192,0.2642209649,0.4730494656,0.5737863214,0.5375247476,0.4243230243,0.4468958485,0.3870988753,0.4984602966,0.5746979968,0.36243731,0.4361460801,0.4796205245,0.4734644276,0.376995277,0.4871612233,0.4358533856,0.2290752352,0.5402947573,0.4737272362,0.4198046793,0.3774608271,0.4436911541,0.4200667749,0.4273031385,0.6095654401,0.7321094651,0.5201168935,0.4711604315,0.5690199341,0.3355889905,0.4017794426,0.4026265126,0.612947171,0.5163669838,0.4181413061
E06000041,Wokingham,0.5011328896,0.3159320648,0.2629843626,0.4529390062,0.3542683562,0.4302389492,0.4546864715,0.3185813936,0.3422262312,0.4765163291,0.5405233137,0.3175684822,0.3727559243,0.3327575204,0.0008808609,0.538943555,0.5031401218,0.3931364067,0.4987049943,0.4742867631,0.4284771084,0.4872111474,0.4968562754,0.3515068364,0.0754755683,0.3270383911,0.5513159957,0.4701215512,0.4717012236,0.3879752613,0.4969627362,0.3034926575,0.7694555461,0.8126659554,0.5545695959,0.4043761714,0.4310638436,0.7260564918,0.4546515008,0.3576011604,0.5094734522,0.3915639656,0.1543699214,0.4805815772,0.4983253868,0.136220713,0.6181752696,0.4392565287,0.4335434971,0.7486544562,0.3641966194,0.2632028988,0.6287154599,0.1171723614,0.4014278095,0.2678988724,0.4770643877,0.8508353586,0.5151469344,0.4745709587,0.4551431903,0.5935646257,0.3490107347,0.149994998
E06000042,Milton Keynes,0.5533122862,0.4092989123,0.3146230691,0.5690897899,0.4823703734,0.5135815164,0.6115534483,0.4371729987,0.3769395891,0.4927893026,0.52113774,0.3173492573,0.3953177175,0.369288061,6.6e-09,0.4567235786,0.4920444795,0.4031589329,0.5143111402,0.5099326961,0.4351765441,0.3992526534,0.4856594431,0.5898442543,0.1789976026,0.2766407971,0.5098249578,0.467657905,0.467295364,0.4081202514,0.4920188982,0.4477549505,0.720246068,0.8354118861,0.6881414607,0.4356281086,0.8199943839,0.6031383876,0.3416771493,0.2268679927,0.4615823685,0.5368666363,0.2829405457,0.4375143787,0.2274615315,0.2591629933,0.7491818401,0.4614674778,0.4810753135,0.676390889,0.3467699281,0.1995915508,0.7914760996,0.1649344224,0.2100964548,0.1688373569,0.4800219814,0.798748079,0.4592074841,0.5750390284,0.8207569206,0.6243188758,0.2924447131,0.2241539406
E06000043,Brighton and Hove,0.8912908262,0.273554921,0.2843538293,0.4511466358,0.4747466322,0.3193405182,0.5734185637,0.3778698502,0.514712667,0.4747188244,0.1909976687,0.317840041,0.5313249245,0.3310914517,2.0503e-06,0.3689709554,0.4722186546,0.1925497676,0.4895891697,0.3265145863,0.4544664139,0.5671895474,0.4922930349,0.4695689458,0.213340369,0.3495052392,0.4490125045,0.4931140164,0.4813863008,0.4578622338,0.50457476,0.5525502614,0.731110347,0.5418026279,0.6929690662,0.4124477639,0.8562630866,0.6524923611,0.4822713479,0.5170767991,0.5301703753,0.4395472859,0.807182843,0.5072571891,0.5601802736,0.2328691909,0.4825092857,0.4947244734,0.4828730321,0.4518365194,0.4786348367,0.1954282706,0.4947166348,0.196675126,0.3849000842,0.4836069304,0.4862724864,0.2796771349,0.4312438848,0.3496464056,0.5826850692,0.5676453648,0.1895090125,0.55069705
E06000044,Portsmouth,0.6427221999,0.2238653674,0.3672367547,0.5122311657,0.5707128131,0.3600438228,0.6826515788,0.2431969329,0.349929684,0.4546680048,0.4513139533,0.2746763245,0.5346639373,0.3025803155,5.1947e-06,0.5482675464,0.437555362,0.5579341042,0.5375087437,0.4339883892,0.6649761683,0.5880658665,0.5735735906,0.7389591178,0.1148430462,0.2905886293,0.4424902514,0.5387408361,0.4724551968,0.5532524293,0.526564869,0.4012258426,0.5791083073,0.4374430855,0.5576093837,0.5889325604,0.4486306432,0.5917094024,0.5312583205,0.3131280116,0.3905998022,0.5693139007,0.7904293754,0.5833696646,0.8627658436,0.861994674,0.4971754273,0.4355243881,0.4653446941,0.2986868589,0.6286804661,0.575779552,0.3429762526,0.1436054508,0.4966283448,0.4182068165,0.4930246026,0.3342524764,0.6387604237,0.3743614319,0.3830259356,0.5298146532,0.4400880652,0.8582187078
E06000045,Southampton,0.5128430492,0.2374307592,0.3656223024,0.4639411695,0.4429165398,0.6655069736,0.7796134885,0.2216290592,0.3511635507,0.4647590304,0.2299322398,0.2751821802,0.6849078404,0.2970175969,2.539e-06,0.4813910028,0.435906616,0.7171984884,0.5449440052,0.5255482156,0.7027641881,0.445111042,0.5686786743,0.7188942953,0.0869963709,0.2959334506,0.205859998,0.5425739866,0.4628716162,0.3823968748,0.4596648052,0.5838480903,0.115446713,0.3481194548,0.6509822373,0.5879841001,0.4314670185,0.4419224201,0.5273907506,0.4492616452,0.3716812206,0.596336568,0.8364132835,0.6292206758,0.4920156328,0.8573870782,0.4914755132,0.4146433525,0.3849315518,0.3260483543,0.6377615107,0.813907698,0.7009926513,0.5712014336,0.6500397082,0.3412115393,0.4894044721,0.4171654632,0.2229278393,0.4905084132,0.7506237121,0.3780988331,0.697038817,0.3738854599
E06000046,Isle of Wight,0.8898622919,0.5695092386,0.2853724066,0.177375807,0.4563405067,0.4037637925,0.2862349161,0.218001111,0.3105839861,0.4565654528,0.429477345,0.290293464,0.9373495986,0.251709826,8.37816e-05,0.6449487765,0.3507852405,0.2633965373,0.5424350327,0.0143916141,0.6379496116,0.4550849323,0.5614769356,0.9738217761,0.1483642585,0.330235877,0.2261371925,0.5649429796,0.5146847968,0.3671993214,0.3915300589,0.1538824588,0.3685091748,0.5723695522,0.201445539,0.6135790901,0.0536530076,0.0380790729,0.6289066246,0.2491150303,0.4226784871,0.88262743,0.8146357071,0.6188454568,0.8000078689,0.9140160329,0.3844661044,0.4023741566,0.3408948704,0.2539583409,0.6681161259,0.3343039511,0.6802502265,0.9399893031,0.5440783382,0.0117020564,0.537217626,0.6519042686,0.4388645737,0.9071803145,0.6815708485,0.1386609752,0.5612245289,0.3824777499
E06000047,County Durham,0.5086198373,0.3874303795,0.3316529811,0.5453001904,0.4441151299,0.2531503834,0.3552055641,0.4414663361,0.4444068937,0.4332269122,0.5930789999,0.2751891996,0.7822569761,0.3463320381,0.0177213773,0.5516729264,0.4480974856,0.5549599078,0.5207201516,0.3609682325,0.5027986936,0.4520325682,0.4941715909,0.6330121903,0.2769066372,0.3433889927,0.6068617715,0.4991142886,0.5178697854,0.6554470907,0.5045293564,0.4711400166,0.4835182607,0.3593891736,0.4553406214,0.5654575932,0.4986733303,0.3542542439,0.4081760085,0.5036930286,0.4788571142,0.4593036579,0.2733607516,0.4457658791,0.3693017014,0.5967867936,0.3966823976,0.5189639297,0.5525400657,0.4325727861,0.7274484561,0.3356835309,0.5354827933,0.0983755871,0.5239640845,0.3755791279,0.528522764,0.4865742435,0.48244107,0.5579513058,0.4638004735,0.2782058921,0.6199191138,0.6030856787
E06000049,Cheshire East,0.3460814137,0.4056322336,0.4263634902,0.5430465108,0.4114320474,0.596599667,0.6503385985,0.512628389,0.5568075602,0.5135612264,0.5776038995,0.3123456274,0.5532219551,0.3905368092,0.0003230672,0.5689802865,0.4940287115,0.5302966749,0.523924578,0.6257725659,0.4379037529,0.5221224645,0.5025632058,0.6437444999,0.3735167279,0.2786341676,0.6048994731,0.4803061229,0.5035025498,0.5159483523,0.5076855994,0.4498225899,0.5113467216,0.7113215027,0.4312233449,0.4878683323,0.5913120012,0.5344204906,0.4370230592,0.398919165,0.5026150837,0.5037849835,0.4826732861,0.4505410204,0.5686843202,0.3829899635,0.5899174193,0.5181705069,0.5023576379,0.4630170398,0.4487271617,0.3987914184,0.6182639703,0.1423773333,0.4809844369,0.5976509162,0.4880541888,0.4897918561,0.3296854519,0.5623474357,0.667641653,0.5095738529,0.5772455649,0.3225600017
E06000050,Cheshire West and Chester,0.1829118985,0.417208797,0.1182086756,0.5721578122,0.5339400443,0.4152079508,0.8238490638,0.6733967329,0.6520591394,0.5456588496,0.3836615235,0.2323551894,0.4545052993,0.277443747,3.035323813e-18,0.3794325799,0.6175766674,0.7056480352,0.3997877614,0.4913007959,0.5416713808,0.3563776224,0.6950996836,0.4418412909,0.7474842442,0.1617193036,0.7466490257,0.4352634933,0.4138885239,0.4183955611,0.5213381536,0.4458832021,0.5986598613,0.4744812529,0.618074641,0.4872106941,0.6570323018,0.6667224925,0.1656259438,0.6145397809,0.2246346321,0.7682537822,0.2752793049,0.5738996013,0.3245425534,0.5763093541,0.5724511778,0.4091488917,0.4390283658,0.694938695,0.3996706604,0.5918553377,0.1570394115,0.1478600154,0.4808557061,0.3027180995,0.4646135052,0.4107546655,0.7423549225,0.3835013668,0.3972883701,0.587759921,0.88061063,0.5437405222
E06000051,Shropshire,0.5348137632,0.6425123717,0.4300382343,0.5857385255,0.5862092573,0.5153202444,0.3519077061,0.6753896451,0.5422762505,0.4839851718,0.7428164958,0.3061820574,0.5428012138,0.4295992112,0.0001224961,0.6814852676,0.458861508,0.6855562503,0.5386044188,0.6099973581,0.4330114224,0.5899797284,0.4830764414,0.6920920299,0.6194918079,0.2722289226,0.781146458,0.4987352204,0.5379474806,0.6942104254,0.4971114636,0.6012740634,0.3066917614,0.6917692263,0.452678136,0.58178737,0.6349606419,0.6046453063,0.4489030217,0.5049261296,0.5194990326,0.4639839089,0.3406331789,0.41119632,0.4523249699,0.4254737441,0.4939654473,0.4846806384,0.559147528,0.4418593616,0.4228581297,0.5470404042,0.7252437013,0.3442596201,0.634366339,0.7126309615,0.5105686126,0.6554775643,0.2735943423,0.5881716232,0.4432097475,0.6822347916,0.4282457804,0.4477048555
E06000052,Cornwall,0.7200401796,0.5144135671,0.3794389329,0.3704239491,0.5994972071,0.4049693346,0.150935053,0.8324119861,0.6982396942,0.4280938015,0.5244290439,0.3032123848,0.9253030943,0.3343955967,3.2804e-06,0.4743049639,0.3700431504,0.8173394779,0.5324234448,0.1678282522,0.5094708999,0.292147512,0.4910848022,0.8741937294,0.7722837361,0.3593058485,0.77785993,0.5716795016,0.6170541811,0.788331015,0.4381564472,0.5002690102,0.4361085881,0.3019942802,0.4634549489,0.5694970086,0.4346550758,0.4157460369,0.6927401367,0.4225446687,0.6824169368,0.5309312668,0.6511897268,0.5040335133,0.3957864205,0.6980931479,0.3625462505,0.4606514641,0.6201220352,0.8976246453,0.4752319435,0.3199639042,0.7082286738,0.0279843923,0.2452510695,0.4231799554,0.5588864387,0.3134291319,0.5278508039,0.3336711631,0.490908781,0.2239811985,0.3944537793,0.9037663091
E06000053,Isles of Scilly,1.0,6.76036e-05,0.759111418,0.7069818179,0.0674170223,8.8e-09,1.0,0.8555917367,0.9750232911,0.5161213641,7.629961136e-18,0.2263596438,1.0,0.2065627352,7.06300233e-48,0.5308545563,0.3042936696,0.0042859471,0.509272725,0.9999999947,0.8286576145,0.993260998,0.520088358,0.9999999962,0.0099157684,0.8121166044,0.9995780276,0.7630165089,0.6550317352,0.9999960926,0.0291480914,6.8547e-06,0.9999974055,0.9999999346,0.9999992174,0.3509482439,0.0,0.0131004483,0.7944965518,0.0045253306,0.8478208986,0.841935611,0.999999711,0.9758848927,1.572e-07,0.9999996587,0.9999999963,0.8931270015,0.0639534378,1.0,0.0002112902,0.0253773018,0.9999234076,1.32494151e-20,0.0,0.0005167459,0.6629498341,8.1269e-06,0.0496760071,0.9998730647,0.9999998706,0.9999999949,0.0,0.0
